popularity,popularity_num,artist_followers,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
False,55,660106,67,0.682,0.921,1,-1.261,1,0.0707,0.0742,0,0.16,0.66,155.054,4
False,54,1921903,71,0.642,0.931,8,-2.82,1,0.163,0.0173,0,0.0815,0.884,155.088,4
False,57,546297,63,0.613,0.912,8,-2.464,1,0.0366,0.152,0,0.111,0.734,112.005,4
True,0,717387,64,0.774,0.8,3,-3.426,0,0.0472,0.113,0,0.0782,0.931,103.977,4
True,0,538141,56,0.68,0.904,6,-3.871,0,0.146,0.0592,0,0.443,0.596,149.924,4
True,2,248938,59,0.609,0.246,8,-8.449,1,0.0376,0.784,0,0.0825,0.371,123.773,4
False,44,841932,59,0.688,0.632,5,-4.111,1,0.0898,0.11,0,0.221,0.485,140.947,4
False,51,522027,54,0.655,0.78,2,-3.167,0,0.124,0.0291,0,0.14,0.344,117.999,4
True,0,1162050,66,0.602,0.926,7,-1.78,1,0.177,0.102,0,0.317,0.288,125.107,4
True,0,1179456,74,0.515,0.773,6,-4.066,1,0.133,0.281,0,0.148,0.326,74.146,4
True,0,1026280,65,0.775,0.756,7,-5.513,1,0.058,0.279,0,0.399,0.71,118.019,4
True,14,255403,61,0.758,0.402,9,-5.066,1,0.0459,0.411,0,0.217,0.519,92.109,4
True,0,163741,44,0.68,0.921,7,-2.266,1,0.211,0.231,0,0.39,0.64,103.992,4
False,49,376138,58,0.603,0.876,5,-3.217,0,0.25,0.0745,0,0.447,0.887,187.936,4
True,0,108511,41,0.756,0.905,0,-2.482,1,0.0424,0.094,0,0.183,0.679,112.044,4
False,62,466356,67,0.514,0.764,7,-5.161,1,0.134,0.234,0,0.0576,0.49,169.836,4
True,0,21405,44,0.676,0.797,11,-3.862,0,0.059,0.114,1.26e-06,0.344,0.546,114.988,4
False,46,385716,59,0.57,0.796,8,-2.345,0,0.0626,0.211,0,0.104,0.564,130.06,4
False,53,395385,64,0.769,0.617,9,-6.928,0,0.0531,0.317,0,0.305,0.7,96.975,4
True,0,1162050,66,0.694,0.879,5,-3.765,0,0.0515,0.0635,0,0.0478,0.84,108.045,4
False,58,466356,67,0.886,0.493,5,-5.584,0,0.058,0.105,0,0.104,0.775,126.977,4
True,0,517148,63,0.656,0.78,10,-3.609,0,0.058,0.186,0,0.209,0.613,120.021,4
True,37,6726,40,0.523,0.442,5,-5.927,1,0.0283,0.612,0,0.163,0.237,74.885,3
True,17,7243,39,0.296,0.553,8,-3.899,1,0.0329,0.876,1.13e-06,0.0671,0.426,153.636,4
True,36,316,27,0.398,0.192,5,-7.519,1,0.0381,0.937,6.01e-06,0.351,0.388,133.735,4
True,5,1150,38,0.483,0.618,1,-5.441,0,0.0339,0.344,0,0.12,0.31,126.042,4
True,12,6457,42,0.642,0.389,5,-6.674,1,0.0424,0.682,0,0.164,0.237,123.638,4
True,26,62,24,0.421,0.313,10,-9.038,1,0.0404,0.899,1.88e-06,0.22,0.249,129.32,4
True,6,5756,42,0.621,0.506,5,-5.865,0,0.0361,0.731,1.82e-06,0.183,0.37,117.822,3
True,6,10793,42,0.525,0.39,1,-6.06,1,0.0791,0.549,0,0.295,0.138,68.924,4
False,41,74486,51,0.381,0.54,8,-5.537,1,0.0407,0.81,0.00323,0.111,0.207,121.405,4
False,46,50710,59,0.534,0.62,2,-8.276,1,0.0404,0.173,1.37e-05,0.127,0.392,130.863,3
False,44,385716,59,0.547,0.637,1,-3.022,1,0.045,0.528,0,0.0997,0.588,80.942,4
False,50,6804,49,0.351,0.29,0,-8.34,1,0.0296,0.792,0,0.312,0.337,143.88,4
True,33,9619,41,0.335,0.462,7,-7.497,1,0.039,0.322,1.94e-06,0.111,0.149,91.908,4
True,38,18867,49,0.457,0.27,5,-9.161,1,0.0284,0.912,0,0.107,0.103,75.814,1
True,36,1240,34,0.604,0.306,7,-8.438,1,0.0343,0.867,8.55e-06,0.179,0.456,90.007,4
True,35,9986,49,0.606,0.281,0,-11.337,0,0.0266,0.641,0.00108,0.145,0.126,129.916,4
False,49,395385,64,0.344,0.281,1,-9.59,1,0.0545,0.828,0,0.118,0.37,74.998,4
True,34,30833,50,0.596,0.721,10,-2.39,1,0.0363,0.456,0,0.177,0.357,139.928,4
False,49,22865,48,0.434,0.714,5,-1.55,1,0.0446,0.653,0,0.115,0.178,69.043,4
True,39,99765,53,0.593,0.388,7,-7.704,1,0.064,0.69,0,0.125,0.536,86.677,4
True,0,123148,47,0.367,0.432,9,-8.272,1,0.0305,0.769,2.39e-05,0.0998,0.265,146.899,4
False,42,10854,47,0.501,0.447,7,-5.112,1,0.0256,0.608,0,0.102,0.297,73.081,4
True,32,37180,42,0.343,0.624,1,-4.22,1,0.0305,0.403,3.36e-05,0.0972,0.324,135.59,4
True,31,4428,36,0.34,0.541,4,-4.923,1,0.0327,0.404,2.18e-05,0.398,0.0933,168.007,4
True,34,6726,40,0.587,0.647,6,-3.484,1,0.0276,0.487,0,0.14,0.407,77.985,4
False,41,173536,57,0.42,0.443,8,-6.666,1,0.0322,0.724,0,0.155,0.31,133.915,4
True,34,4370,48,0.519,0.635,5,-4.899,0,0.0447,0.567,0,0.349,0.129,137.345,4
True,37,14308,42,0.435,0.402,7,-5.985,1,0.0296,0.8,0,0.225,0.236,119.888,4
False,43,4760,41,0.411,0.338,1,-7.538,1,0.0291,0.639,0,0.207,0.328,135.931,4
True,33,19692,34,0.503,0.497,7,-4.685,1,0.0337,0.389,0,0.129,0.0827,127.876,4
True,34,337,29,0.479,0.362,7,-7.621,1,0.0312,0.813,0,0.109,0.353,139.537,4
True,38,27587,48,0.508,0.508,11,-5.264,1,0.034,0.782,0,0.12,0.28,125.803,4
False,40,1478,37,0.769,0.601,5,-5.398,1,0.0614,0.441,0.000145,0.121,0.442,83.976,4
True,34,74486,51,0.364,0.339,2,-6.744,0,0.0333,0.869,7.98e-06,0.144,0.154,125.968,4
True,35,3307,43,0.54,0.186,9,-9.873,1,0.0393,0.954,1.51e-05,0.109,0.159,101.138,3
False,40,63819,51,0.415,0.163,3,-9.351,1,0.039,0.947,0,0.242,0.266,135.782,4
True,38,20491,45,0.397,0.587,0,-4.128,1,0.0318,0.416,0,0.116,0.182,132.035,4
True,34,1009,26,0.438,0.428,5,-5.615,1,0.0321,0.856,0,0.0924,0.21,133.65,4
True,33,6493,44,0.383,0.481,8,-7.616,0,0.0484,0.663,0,0.374,0.249,137.42,4
False,47,7563,45,0.563,0.444,6,-6.179,1,0.0448,0.512,0,0.106,0.269,135.85,4
True,35,25641,39,0.484,0.378,11,-6.265,1,0.0303,0.698,0,0.2,0.274,129.941,4
True,32,89,21,0.353,0.607,3,-4.555,1,0.0393,0.55,0,0.116,0.315,135.139,4
True,31,6493,44,0.423,0.528,3,-4.785,0,0.0483,0.693,0,0.252,0.263,136.066,4
True,32,160,24,0.722,0.363,3,-5.588,1,0.0332,0.799,0,0.0624,0.267,122.059,4
True,32,12539,50,0.34,0.239,10,-8.406,1,0.0351,0.844,0.00203,0.0703,0.0754,130.133,4
True,30,25641,39,0.699,0.411,0,-7.437,1,0.0657,0.869,0,0.114,0.336,78.004,4
True,29,813,32,0.61,0.216,4,-9.589,1,0.0369,0.903,0,0.126,0.369,131.149,4
True,30,434,31,0.465,0.608,7,-3.821,1,0.0419,0.549,0,0.17,0.197,136.049,4
True,29,895,36,0.296,0.421,3,-7.725,1,0.0306,0.676,0,0.116,0.282,138.268,4
True,31,3357,36,0.603,0.436,5,-5.144,1,0.0279,0.709,0,0.101,0.272,100.837,3
True,27,7250,30,0.351,0.413,0,-6.504,1,0.0364,0.788,0,0.211,0.122,113.038,4
False,46,66720,41,0.63,0.477,4,-8.508,1,0.0248,0.539,0.000226,0.118,0.192,100.012,4
True,30,19257,58,0.613,0.65,8,-7.142,0,0.0301,0.235,7.23e-06,0.108,0.168,123.986,4
False,43,44140,38,0.508,0.553,9,-6.986,1,0.0417,0.448,0,0.213,0.589,90.527,4
True,30,67792,54,0.301,0.372,8,-6.971,1,0.0325,0.767,0,0.0995,0.307,173.192,3
True,21,2020,35,0.59,0.275,8,-8.359,1,0.0647,0.87,2.43e-06,0.121,0.355,72.852,4
True,30,9986,49,0.614,0.313,8,-10.445,1,0.0389,0.607,0.00871,0.0843,0.15,66.987,4
True,29,9619,41,0.314,0.209,9,-10.01,1,0.0338,0.43,0.00125,0.0984,0.17,86.329,4
True,39,11297,51,0.549,0.674,6,-4.541,0,0.0531,0.302,0,0.258,0.375,91.043,4
True,36,7220,44,0.53,0.457,9,-7.68,1,0.073,0.635,1.33e-06,0.143,0.481,202.987,4
True,33,433,31,0.24,0.239,0,-10.827,1,0.0322,0.919,0.0103,0.118,0.0748,86.104,4
True,25,3307,43,0.407,0.315,0,-8.765,1,0.0358,0.6,1.85e-05,0.132,0.123,146.983,3
True,26,74486,51,0.715,0.403,6,-7.187,1,0.0872,0.692,0,0.0949,0.248,78.992,4
True,21,6920,41,0.391,0.447,6,-5.615,1,0.0315,0.828,0.0659,0.113,0.383,112.423,5
False,41,261030,56,0.534,0.729,0,-4.356,1,0.0801,0.115,0,0.226,0.304,169.883,4
False,58,2226618,79,0.692,0.645,5,-3.961,1,0.0338,0.511,0,0.122,0.372,97.049,4
True,27,9673,42,0.634,0.512,10,-6.27,1,0.122,0.568,0,0.395,0.614,75.873,4
False,55,1179456,74,0.735,0.66,2,-4.107,1,0.057,0.585,0,0.0544,0.673,119.908,3
False,53,18867,49,0.387,0.515,2,-5.529,1,0.0338,0.686,0,0.16,0.199,135.221,4
True,27,857,33,0.821,0.25,5,-12.099,1,0.036,0.419,0.527,0.113,0.241,132.001,4
True,35,215,34,0.592,0.361,0,-15.515,1,0.364,0.738,7.34e-05,0.371,0.404,79.907,4
True,38,94375,50,0.634,0.5,10,-5.821,1,0.0391,0.406,0,0.116,0.575,100.691,4
True,0,355,20,0.425,0.344,7,-7.467,1,0.0285,0.749,7.67e-05,0.105,0.245,143.205,4
False,50,657441,72,0.57,0.316,9,-7.22,1,0.136,0.791,0,0.337,0.547,171.094,4
True,25,1387,27,0.554,0.564,9,-5.13,1,0.0338,0.645,6.33e-05,0.11,0.182,79.977,4
True,30,2226618,79,0.728,0.815,1,-3.415,1,0.138,0.543,0,0.135,0.593,95.081,4
True,32,239,30,0.541,0.374,9,-6.362,1,0.0369,0.858,0,0.118,0.817,175.719,4
True,35,28570,35,0.727,0.532,11,-6.429,1,0.0624,0.351,0,0.181,0.795,88.015,4
False,44,114090,58,0.521,0.451,0,-6.679,1,0.0311,0.807,0,0.0773,0.383,65.916,4
True,19,66726,47,0.685,0.492,6,-4.258,1,0.0369,0.792,0,0.122,0.303,67.196,4
True,25,582,28,0.689,0.27,0,-11.347,1,0.0314,0.738,0,0.169,0.515,95.002,4
True,26,9619,41,0.485,0.356,0,-9.6,1,0.0314,0.758,0.000343,0.121,0.296,126.531,5
True,28,2816,34,0.287,0.134,0,-12.959,1,0.035,0.913,0,0.231,0.299,180.523,3
True,25,17002,42,0.489,0.42,10,-5.463,1,0.0387,0.873,0,0.114,0.406,131.786,4
False,40,10537,37,0.401,0.288,6,-10.807,1,0.0277,0.829,1.84e-06,0.101,0.189,95.915,3
True,36,6746,41,0.509,0.464,2,-5.809,1,0.034,0.643,0,0.161,0.209,83.876,4
True,25,4423,25,0.507,0.0505,3,-22.051,1,0.0372,0.965,0.0902,0.117,0.391,145.586,4
True,37,3716,27,0.411,0.345,0,-6.104,1,0.0352,0.727,0,0.135,0.421,129.451,4
True,25,14308,42,0.293,0.52,7,-5.552,1,0.0291,0.415,0,0.127,0.166,133.345,4
True,34,76806,55,0.509,0.238,2,-11.117,1,0.0307,0.923,0,0.14,0.362,148.128,4
True,35,3315,42,0.664,0.313,7,-10.978,1,0.0308,0.877,0,0.113,0.347,115.847,4
True,22,2906,25,0.589,0.311,3,-6.716,1,0.0399,0.831,0,0.191,0.426,129.626,4
True,25,3307,43,0.511,0.462,1,-6.552,1,0.0376,0.875,0,0.118,0.612,153.107,3
True,25,30965,47,0.385,0.316,10,-8.337,1,0.0336,0.727,0,0.141,0.381,129.865,4
True,24,1488,13,0.283,0.467,10,-4.588,1,0.0312,0.527,0,0.169,0.14,135.916,3
True,27,3832,32,0.522,0.244,5,-10.557,1,0.0559,0.817,0,0.111,0.253,141.621,4
True,29,2906,25,0.536,0.291,9,-7.307,1,0.0668,0.603,0,0.114,0.536,179.294,4
True,0,538141,56,0.539,0.928,7,-2.637,1,0.273,0.00722,4.61e-06,0.493,0.611,176.094,4
True,1,7957700,91,0.428,0.708,10,-3.551,0,0.168,0.00262,0,0.121,0.552,199.827,4
True,31,64487,52,0.705,0.945,1,-0.57,1,0.0672,0.153,0,0.232,0.794,119.909,4
True,1,7957700,91,0.486,0.88,5,-3.097,0,0.0706,0.0215,0,0.24,0.71,158.043,4
True,0,565437,63,0.585,0.92,9,-1.862,1,0.0799,0.00293,0,0.4,0.562,163.771,4
False,65,962,53,0.741,0.862,9,-3.02,0,0.0816,0.123,1.45e-06,0.353,0.529,101.944,4
False,68,4407716,84,0.695,0.881,1,-2.082,1,0.104,0.0234,0,0.277,0.947,142.018,4
True,1,366898,59,0.725,0.84,9,-4.861,1,0.0583,0.00456,0,0.337,0.675,140.054,4
True,37,52838,46,0.833,0.644,5,-4.704,0,0.0723,0.0381,1.53e-06,0.454,0.335,120.057,4
True,3,565437,63,0.746,0.917,6,-2.182,1,0.0542,0.0225,0,0.0527,0.72,100.01,4
True,0,567620,56,0.648,0.897,8,-2.057,1,0.193,0.0453,0,0.114,0.86,162.014,4
True,1,538141,56,0.681,0.904,6,-3.812,0,0.156,0.0577,1.7e-06,0.469,0.595,149.883,4
True,0,526652,57,0.623,0.924,7,-3.162,1,0.0862,0.000457,0.00013,0.0414,0.775,128.947,4
True,0,201589,59,0.666,0.948,10,-2.776,1,0.0638,0.137,0,0.192,0.523,100.996,4
False,42,949008,68,0.722,0.827,0,-3.892,1,0.0626,0.0115,0,0.668,0.509,125.03,4
False,52,125643,45,0.573,0.938,1,-3.136,1,0.207,0.0783,0,0.385,0.631,157.121,4
True,35,2429,45,0.429,0.724,3,-4.144,0,0.2,0.855,0,0.196,0.377,82.199,3
True,0,1026280,65,0.876,0.766,11,-6.324,1,0.186,0.0298,0.0004,0.0864,0.771,104.998,4
True,37,618897,68,0.937,0.685,4,-4.042,0,0.273,0.0796,0,0.145,0.732,100.058,4
False,52,251024,67,0.832,0.9,11,-3.55,0,0.155,0.0497,0,0.269,0.829,122.986,4
True,35,12626,40,0.762,0.799,9,-4.713,1,0.163,0.038,0,0.0938,0.617,150.04,4
False,52,1921903,71,0.604,0.898,6,-2.495,0,0.284,0.0463,5.94e-06,0.262,0.511,112.135,4
True,0,565437,63,0.815,0.916,6,-2.152,1,0.0601,0.0117,0,0.166,0.555,89.982,4
False,53,1904990,73,0.733,0.87,6,-1.842,0,0.041,0.104,0,0.189,0.482,126.995,4
False,43,708932,61,0.83,0.89,9,-4.495,0,0.126,0.296,0,0.277,0.855,114.987,4
False,49,1819464,76,0.756,0.851,5,-4.323,0,0.0475,0.0817,1.15e-05,0.187,0.551,96.057,4
True,0,1819464,76,0.644,0.931,0,-1.842,1,0.116,0.207,0,0.232,0.668,93.986,4
False,50,252349,56,0.756,0.858,2,-2.328,1,0.105,0.0699,1.41e-06,0.114,0.685,98.027,4
False,51,580174,65,0.75,0.473,1,-6.906,1,0.0427,0.669,0,0.103,0.337,108.016,4
False,49,1819464,76,0.572,0.743,5,-3.991,0,0.12,0.235,5.93e-06,0.0761,0.678,170.123,4
True,34,103,23,0.889,0.748,6,-2.307,1,0.0769,0.298,1.72e-06,0.054,0.778,140.084,4
False,43,618897,68,0.816,0.744,0,-3.929,1,0.141,0.298,0,0.143,0.933,133.075,4
False,43,1162050,66,0.75,0.612,0,-5.764,0,0.142,0.118,0,0.0494,0.83,127.795,4
False,51,114470,56,0.589,0.945,7,-2.112,1,0.113,0.186,0,0.381,0.248,94.964,4
True,32,350,24,0.536,0.752,1,-5.778,0,0.0716,0.515,0,0.417,0.648,119.451,4
True,4,6672,29,0.837,0.724,7,-5.689,0,0.0524,0.0706,0.000341,0.0715,0.98,119.983,4
True,32,256,30,0.774,0.84,1,-3.334,0,0.281,0.598,0,0.72,0.909,149.886,4
True,3,2566252,71,0.72,0.746,0,-3.143,0,0.107,0.152,0,0.276,0.587,90.026,4
True,2,2566252,71,0.648,0.681,0,-4.251,0,0.0937,0.404,0,0.329,0.488,89.947,4
True,2,2566252,71,0.687,0.914,6,-5.02,1,0.0437,0.166,0,0.0858,0.675,126.001,4
True,2,2566252,71,0.687,0.63,0,-4.914,1,0.0401,0.0084,0,0.208,0.402,140.011,4
True,2,2566252,71,0.685,0.843,0,-4.258,1,0.0499,0.121,0,0.126,0.637,125.029,4
True,2,2566252,71,0.669,0.447,1,-6.271,1,0.0305,0.524,0,0.167,0.17,141.808,4
True,1,2566252,71,0.649,0.827,5,-3.465,1,0.0838,0.00676,0,0.916,0.456,129.963,4
True,3,2566252,71,0.621,0.673,1,-3.194,0,0.0606,0.467,0,0.323,0.289,143.889,4
True,1,2566252,71,0.602,0.764,7,-4.839,1,0.116,0.0171,0,0.109,0.397,75.008,4
True,2,2566252,71,0.607,0.723,7,-6.971,1,0.0769,0.211,0,0.0663,0.336,124.992,4
True,2,1186418,63,0.665,0.919,2,-3.211,1,0.0921,0.00191,0,0.0588,0.783,129.961,4
True,2,2566252,71,0.725,0.836,11,-3.927,0,0.0571,0.00231,0,0.0927,0.544,130.053,4
True,2,1186418,63,0.575,0.461,4,-5.153,1,0.0317,0.785,1.75e-05,0.13,0.266,79.971,4
True,1,2566252,71,0.78,0.849,6,-5.646,1,0.064,0.159,0,0.93,0.662,125.018,4
True,2,513747,62,0.584,0.845,1,-3.03,1,0.0659,0.0858,0,0.125,0.393,141.013,4
True,1,2566252,71,0.817,0.399,10,-5.482,0,0.076,0.11,0,0.122,0.3,90.015,4
True,1,2566252,71,0.643,0.786,0,-4.251,1,0.0413,0.00584,0,0.369,0.462,128.003,4
True,1,2566252,71,0.692,0.912,1,-3.323,0,0.297,0.0142,0,0.348,0.682,89.963,4
False,48,2566252,71,0.553,0.867,2,-3.9,1,0.0454,0.00281,1.04e-05,0.0725,0.309,123.04,4
True,1,1186418,63,0.756,0.821,0,-5.494,1,0.089,0.0534,0,0.354,0.574,96.007,4
True,1,2566252,71,0.51,0.795,0,-2.295,0,0.194,0.17,0,0.302,0.459,169.709,4
True,20,2566252,71,0.703,0.934,6,-2.92,0,0.166,0.0459,0,0.116,0.822,135.02,4
True,1,2566252,71,0.624,0.81,0,-4.322,1,0.0337,0.0619,0,0.105,0.491,127.926,4
True,1,2566252,71,0.667,0.929,5,-2.913,0,0.271,0.0318,0,0.0669,0.652,109.954,4
False,46,2566252,71,0.756,0.87,8,-2.27,1,0.0543,0.0897,0,0.14,0.618,124.992,4
True,1,302147,39,0.822,0.673,0,-3.407,1,0.153,0.0364,1.6e-06,0.0937,0.364,176.046,4
False,41,2566252,71,0.5,0.74,1,-5.458,0,0.0575,0.532,0,0.536,0.299,143.9,4
True,1,513747,62,0.488,0.855,7,-3.131,1,0.0387,0.0111,0,0.186,0.276,173.935,4
True,18,2566252,71,0.642,0.874,0,-4.913,1,0.0503,0.0821,0,0.345,0.546,128.019,4
False,42,2566252,71,0.777,0.767,1,-4.72,0,0.0404,0.0245,0,0.0546,0.847,102.001,4
True,1,2566252,71,0.663,0.738,0,-5.304,1,0.0961,0.0309,0,0.312,0.621,129.923,4
False,42,2566252,71,0.779,0.881,1,-3.122,1,0.0499,0.061,0,0.111,0.801,127.999,4
False,43,2566252,71,0.79,0.749,5,-5.296,0,0.0407,0.0881,0,0.326,0.733,106.049,4
False,48,513747,62,0.518,0.404,4,-5.594,0,0.0355,0.465,0,0.171,0.427,70.387,4
False,42,2566252,71,0.766,0.557,9,-6.868,0,0.0491,0.0062,0,0.0819,0.747,124.025,4
False,40,2566252,71,0.559,0.863,0,-5.07,0,0.086,0.186,0,0.964,0.437,89.99,4
True,1,2566252,71,0.74,0.773,1,-3.324,0,0.0397,0.00889,0,0.059,0.811,125.042,4
False,49,513747,62,0.368,0.512,10,-5.999,1,0.0392,0.0302,0,0.114,0.182,156.468,4
True,39,2566252,71,0.422,0.921,1,-4.407,0,0.228,0.0297,0,0.915,0.467,89.811,4
False,44,251024,67,0.817,0.839,5,-3.51,0,0.0513,0.0683,0,0.0598,0.87,128.016,4
False,42,2566252,71,0.622,0.812,5,-4.585,1,0.0338,0.00222,2.63e-06,0.216,0.353,131.977,4
False,42,513747,62,0.606,0.594,10,-4.443,0,0.0372,0.0426,0,0.0875,0.394,139.92,4
False,43,251024,67,0.662,0.808,0,-4.971,1,0.0771,0.0311,0,0.0604,0.66,149.913,4
False,45,513747,62,0.51,0.658,0,-5.086,1,0.0957,0.0479,0,0.393,0.512,146.625,4
True,36,48,27,0.763,0.532,4,-6.353,1,0.0594,0.811,0,0.0975,0.437,142.121,4
True,35,118,27,0.622,0.684,9,-5.868,0,0.0446,0.62,0,0.135,0.748,83.02,4
True,37,7218,31,0.581,0.828,4,-5.134,0,0.0802,0.313,0,0.323,0.301,94.04,4
True,37,132,26,0.628,0.495,3,-9.371,1,0.0634,0.201,1.82e-05,0.382,0.365,149.746,4
True,38,3293,37,0.59,0.466,7,-7.311,1,0.305,0.514,0,0.0792,0.384,59.368,4
True,34,2429,45,0.507,0.22,10,-11.784,1,0.0369,0.919,0,0.166,0.28,80.343,4
True,32,54,24,0.743,0.571,11,-4.502,1,0.0709,0.529,0.000127,0.162,0.425,91.006,4
True,35,125,24,0.673,0.52,2,-6.605,1,0.255,0.629,0.00108,0.22,0.523,82.976,4
True,33,37499,50,0.669,0.601,1,-5.677,1,0.037,0.621,0,0.0931,0.61,85.025,4
True,30,19,27,0.711,0.427,9,-7.518,0,0.092,0.716,0,0.0808,0.333,130.076,4
True,36,2317,32,0.427,0.467,9,-5.841,1,0.0448,0.792,0,0.199,0.374,175.949,4
False,40,4523,47,0.557,0.732,6,-4.204,1,0.07,0.726,2.28e-06,0.288,0.24,84.03,4
False,41,1063,32,0.634,0.656,0,-8.414,1,0.0427,0.122,0,0.118,0.597,98.057,4
True,34,45,22,0.641,0.655,4,-6.016,1,0.0379,0.545,1.24e-06,0.124,0.536,88.032,4
False,42,7220,44,0.724,0.446,2,-8.615,1,0.0485,0.23,0.00354,0.28,0.562,96.991,4
True,33,589,28,0.717,0.556,11,-5.801,1,0.0962,0.532,3.09e-06,0.11,0.548,85.975,4
True,30,704,20,0.503,0.421,11,-8.92,1,0.0812,0.697,0,0.175,0.327,113.395,4
True,33,171,23,0.585,0.561,3,-5.866,1,0.032,0.623,0,0.128,0.409,83.057,4
True,34,120,26,0.58,0.496,3,-8.205,0,0.112,0.847,0,0.112,0.683,149.802,4
True,34,186,28,0.696,0.719,5,-3.296,0,0.0702,0.656,0,0.339,0.367,86.028,4
False,49,73925,64,0.779,0.559,11,-6.282,1,0.0778,0.225,0,0.0924,0.9,85.005,4
True,32,72,21,0.684,0.444,4,-6.018,1,0.0303,0.833,0,0.0973,0.187,108.959,3
True,33,60,22,0.818,0.235,6,-8.717,1,0.0543,0.845,0.000388,0.0964,0.259,103.002,4
True,32,107,28,0.673,0.533,5,-8.418,0,0.0862,0.737,4.1e-06,0.107,0.263,98.014,4
True,36,48567,46,0.823,0.674,7,-4.778,0,0.177,0.676,0,0.0662,0.608,117.08,4
True,31,2208,28,0.47,0.525,7,-6.321,1,0.0525,0.649,0,0.0914,0.45,143.426,4
True,32,44,21,0.757,0.382,11,-10.631,0,0.0359,0.385,0,0.105,0.456,97.999,4
True,31,1025,34,0.816,0.549,5,-6.528,0,0.134,0.34,0,0.127,0.499,88.016,4
True,31,110,20,0.713,0.515,9,-5.591,0,0.0331,0.26,0,0.0439,0.501,96.266,4
True,35,1858,34,0.843,0.519,11,-7.541,0,0.12,0.713,0.00107,0.234,0.632,78.999,4
True,36,4523,47,0.483,0.595,7,-6.804,1,0.0935,0.917,0,0.233,0.607,84.504,4
True,32,349,26,0.526,0.533,11,-7.423,1,0.074,0.678,0,0.208,0.489,87.123,4
True,32,12853,43,0.634,0.709,0,-4.079,1,0.0629,0.218,0,0.361,0.433,88.929,4
True,32,859,25,0.698,0.68,7,-4.253,1,0.0908,0.151,0,0.152,0.877,89.978,4
True,33,124,22,0.807,0.638,7,-6.38,1,0.151,0.326,0,0.576,0.744,95.063,4
True,31,16,20,0.669,0.418,11,-8.616,1,0.0349,0.779,4.94e-06,0.121,0.112,93.0,4
True,36,7495,42,0.745,0.594,4,-6.758,0,0.0679,0.261,0.00112,0.0837,0.765,79.017,4
True,33,254,28,0.79,0.583,6,-4.696,1,0.13,0.492,0,0.185,0.738,85.023,4
True,31,522,28,0.713,0.57,2,-6.897,1,0.13,0.664,0,0.14,0.726,94.172,4
True,31,9249,41,0.825,0.473,0,-7.729,0,0.131,0.29,0.0296,0.0894,0.57,137.994,4
True,31,88,21,0.489,0.74,3,-3.071,0,0.0493,0.621,0,0.11,0.291,169.58,4
False,42,2922,30,0.469,0.631,5,-5.016,0,0.0926,0.127,0,0.399,0.643,173.689,4
True,36,112,25,0.615,0.334,4,-7.318,1,0.028,0.9,0,0.107,0.349,95.267,4
True,34,19536,36,0.688,0.287,10,-12.359,1,0.33,0.704,0,0.127,0.142,75.936,4
False,43,6804,49,0.48,0.415,2,-7.424,1,0.0445,0.385,0.000541,0.0844,0.173,91.611,4
True,31,16483,41,0.594,0.69,2,-5.616,0,0.16,0.287,7.9e-05,0.0694,0.378,75.964,4
False,52,310472,67,0.667,0.234,9,-11.909,1,0.0306,0.928,3.33e-05,0.149,0.142,101.929,4
True,32,19428,45,0.717,0.651,11,-4.285,1,0.0334,0.279,0,0.0993,0.479,129.959,3
True,30,58,19,0.568,0.294,0,-9.966,1,0.0503,0.904,0,0.365,0.606,123.859,4
True,32,2208,28,0.63,0.574,10,-5.864,0,0.0268,0.0555,0,0.0758,0.215,95.943,4
True,31,26201,39,0.771,0.545,0,-5.442,1,0.0326,0.214,0,0.102,0.656,99.899,4
False,41,215,34,0.677,0.476,8,-8.837,1,0.0349,0.797,3.37e-05,0.221,0.402,91.0,4
False,47,652409,68,0.426,0.686,6,-4.425,0,0.0304,0.373,1.87e-06,0.115,0.488,80.324,4
True,31,2345,40,0.704,0.486,9,-5.778,1,0.0312,0.657,0,0.25,0.597,127.941,4
True,30,375,19,0.635,0.734,0,-4.443,1,0.211,0.504,0.000726,0.153,0.547,84.895,4
True,35,1685,28,0.645,0.71,8,-5.6,1,0.0548,0.226,2.04e-05,0.11,0.631,81.964,4
True,32,4523,47,0.45,0.492,8,-9.102,1,0.0469,0.898,9.35e-06,0.105,0.0878,118.077,4
True,32,28,21,0.708,0.46,9,-7.066,1,0.133,0.849,3.85e-05,0.229,0.332,75.161,4
True,32,46941,38,0.768,0.794,7,-4.29,1,0.105,0.29,0,0.129,0.684,89.999,4
True,39,4523,47,0.676,0.462,6,-4.207,0,0.037,0.81,0.0286,0.222,0.369,78.959,4
True,29,65,23,0.66,0.577,6,-6.369,1,0.0532,0.442,0,0.103,0.467,77.958,4
True,29,172,19,0.663,0.545,0,-6.469,1,0.152,0.33,0,0.0986,0.417,82.069,4
True,32,7429,38,0.6,0.911,6,-4.434,0,0.264,0.406,0,0.161,0.747,87.827,4
True,28,33,17,0.603,0.599,8,-6.355,1,0.149,0.154,1.31e-06,0.0959,0.585,83.53,4
True,30,216,28,0.861,0.492,11,-7.853,0,0.0299,0.752,8.11e-05,0.119,0.929,93.001,4
True,29,332,23,0.731,0.831,9,-3.679,1,0.117,0.719,8.59e-06,0.39,0.723,79.995,4
